
time,npos,epos,alt,phi,theta,psi,vel,alpha,beta,p,q,r,nx,ny,nz,mach,qbar,ps,

 2.00000,988.65340,-0.00000,14966.15997,-0.00000,-12.52278,-0.00000,491.98280,-7.04002, 0.00000,-0.00000,-25.38138,-0.00000,-0.06127,-0.00000,-1.39120, 0.46574,181.56003,1194.81861,183.86367, 3.88208, 0.00000, 0.00000,
 2.10000,1037.56030,-0.00000,14961.06205,-0.00000,-15.13955, 0.00000,491.42385,-8.69625, 0.00000,-0.00000,-26.83230, 0.00000,-0.05727,-0.00000,-1.78736, 0.46520,181.17775,1195.06461,261.52931, 3.88208, 0.00000, 0.00000,
 2.20000,1086.29838,-0.00000,14955.09306,-0.00000,-17.86491, 0.00000,490.58566,-10.32076, 0.00000,-0.00000,-27.55573, 0.00000,-0.05347,-0.00000,-2.16040, 0.46440,180.59529,1195.35269,331.80409, 3.88208, 0.00000, 0.00000,
 2.30000,1134.80624,-0.00000,14948.14726,-0.00000,-20.62813, 0.00000,489.43079,-11.85381, 0.00000,-0.00000,-27.60421, 0.00000,-0.04997,-0.00000,-2.50165, 0.46329,179.78663,1195.68799,395.39134, 3.88208, 0.00000, 0.00000,
 2.40000,1183.01515,-0.00000,14940.13351,-0.00000,-23.36700, 0.00000,487.94556,-13.24661, 0.00000,-0.00000,-27.09140, 0.00000,-0.04680,-0.00000,-2.80420, 0.46187,178.74371,1196.07493,452.92746, 3.88208, 0.00000, 0.00000,
 2.50000,1230.85236,-0.00000,14930.97723,-0.00000,-26.03263, 0.00000,486.14150,-14.46536, 0.00000,-0.00000,-26.16547, 0.00000,-0.04400,-0.00000,-3.06307, 0.46015,177.47726,1196.51716,504.98829, 3.88208, 0.00000, 0.00000,
 2.60000,1278.24455,-0.00000,14920.62135,-0.00000,-28.59148, 0.00000,484.05297,-15.49245, 0.00000,-0.00000,-24.98055, 0.00000,-0.04152,-0.00000,-3.27556, 0.45815,176.01487,1197.01750,552.09489, 3.88208, 0.00000, 0.00000,
 2.70000,1325.12112, 0.00000,14909.02613,-0.00000,-31.02474, 0.00000,481.73178,-16.32513, 0.00000,-0.00000,-23.67442, 0.00000,-0.03932,-0.00000,-3.44141, 0.45594,174.39655,1197.57790,594.71869, 3.88208, 0.00000, 0.00000,
 2.80000,1371.41677, 0.00000,14896.16805,-0.00000,-33.32598, 0.00000,479.24012,-16.97248, 0.00000,-0.00000,-22.35581, 0.00000,-0.03731, 0.00000,-3.56273, 0.45355,172.66932,1198.19959,633.28631, 3.88208, 0.00000, 0.00000,
 2.90000,1417.07330, 0.00000,14882.03807,-0.00000,-35.49806, 0.00000,476.64342,-17.45170, 0.00000,-0.00000,-21.10105, 0.00000,-0.03546, 0.00000,-3.64362, 0.45107,170.88169,1198.88308,668.18373, 3.88208, 0.00000, 0.00000,
 3.00000,1462.04051, 0.00000,14866.63939,-0.00000,-37.54991, 0.00000,474.00435,-17.78453,-0.00000,-0.00000,-19.95700, 0.00000,-0.03368, 0.00000,-3.68961, 0.44855,169.07926,1199.62829,699.76022, 3.87422, 0.00000, 0.00000,
 3.10000,1506.27332, 0.00000,14849.97962,-0.00000,-39.42919, 0.00000,471.34742,-17.90762,-0.00000,-0.00000,-16.99632, 0.00000,-0.03540, 0.00000,-3.81608, 0.44600,167.27964,1200.43496,728.33182,-2.12578, 0.00000, 0.00000,
 3.20000,1549.71999, 0.00000,14832.05967,-0.00000,-40.83150, 0.00000,468.65241,-17.52301,-0.00000,-0.00000,-10.81108, 0.00000,-0.06196, 0.00000,-3.80289, 0.44342,165.46854,1201.30313,754.18446,-5.56211, 0.00000, 0.00000,
 3.30000,1592.35654, 0.00000,14812.90814,-0.00000,-41.60365, 0.00000,466.27115,-16.54500,-0.00000,-0.00000,-4.81639, 0.00000,-0.06342, 0.00000,-3.58602, 0.44114,163.89323,1202.23152,777.57690,-6.04419, 0.00000, 0.00000,
 3.40000,1634.21497, 0.00000,14792.58756,-0.00000,-41.83443, 0.00000,464.47473,-15.12294,-0.00000,-0.00000, 0.01250, 0.00000,-0.05987, 0.00000,-3.23627, 0.43940,162.74018,1203.21722,798.74326,-6.10814, 0.00000, 0.00000,
 3.50000,1675.36662, 0.00000,14771.18355,-0.00000,-41.63430, 0.00000,463.37673,-13.41166,-0.00000,-0.00000, 3.84833, 0.00000,-0.05468, 0.00000,-2.79917, 0.43833,162.08431,1204.25617,817.89537,-6.11663, 0.00000, 0.00000,
 3.60000,1715.90800, 0.00000,14748.79727,-0.00000,-41.08862, 0.00000,462.98791,-11.52869,-0.00000,-0.00000, 6.96707, 0.00000,-0.04865, 0.00000,-2.30613, 0.43792,161.93009,1205.34358,835.22492,-6.11775, 0.00000, 0.00000,
 3.70000,1755.95054, 0.00000,14725.54105,-0.00000,-40.25685, 0.00000,463.25146,-9.55613,-0.00000,-0.00000, 9.60512, 0.00000,-0.04215, 0.00000,-1.77742, 0.43813,162.23695,1206.47408,850.90534,-6.11790, 0.00000, 0.00000,
 3.80000,1795.61341, 0.00000,14701.53610,-0.00000,-39.17730, 0.00000,464.06981,-7.54794,-0.00000,-0.00000,11.95066,-0.00000,-0.03535, 0.00000,-1.22468, 0.43886,162.93757,1207.64187,865.09357,-6.11792, 0.00000, 0.00000,
 3.90000,1835.01848, 0.00000,14676.91186,-0.00000,-37.87137, 0.00000,465.32299,-5.53641,-0.00000,-0.00000,14.15598,-0.00000,-0.02833, 0.00000,-0.65319, 0.44000,163.94973,1208.84074,877.93162,-6.11792, 0.00000, 0.00000,
 4.00000,1874.28414, 0.00000,14651.80273,-0.00000,-36.34877, 0.00000,466.85966,-3.51582,-0.00000,-0.00000,16.25167,-0.00000,-0.02689, 0.00000,-0.22813, 0.44141,165.16889,1210.06420,889.54796,-6.11792, 0.00000, 0.00000,
 4.10000,1913.49890, 0.00000,14626.31824,-0.00000,-34.63312, 0.00000,468.51604,-1.45406,-0.00000, 0.00000,17.99375,-0.00000,-0.02755, 0.00000, 0.14770, 0.44294,166.48056,1211.30697,900.05886,-6.11792, 0.00000, 0.00000,
 4.20000,1952.73289, 0.00000,14600.55651,-0.00000,-32.76447, 0.00000,470.19987, 0.61104,-0.00000, 0.00000,19.30565,-0.00000,-0.02134, 0.00000, 0.51744, 0.44448,167.81954,1212.56431,909.56952,-6.11792, 0.00000, 0.00000,
 4.30000,1992.05067, 0.00000,14574.61636,-0.00000,-30.78522, 0.00000,471.87285, 2.64677,-0.00000, 0.00000,20.21747,-0.00000, 0.00133, 0.00000, 0.86361, 0.44602,169.15812,1213.83141,918.17512,-6.11792, 0.00000, 0.00000,
 4.40000,2031.51033, 0.00000,14548.59309,-0.00000,-28.73286, 0.00000,473.47046, 4.62242, 0.00000, 0.00000,20.77290,-0.00000, 0.02377, 0.00000, 1.20010, 0.44748,170.44924,1215.10365,925.96178,-6.11792, 0.00000, 0.00000,
 4.50000,2071.16176, 0.00000,14522.58244,-0.00000,-26.64273, 0.00000,474.93595, 6.51067, 0.00000, 0.00000,20.95615,-0.00000, 0.05849,-0.00000, 1.51103, 0.44882,171.65070,1216.37634,933.00745,-6.11792, 0.00000, 0.00000,
 4.60000,2111.04718, 0.00000,14496.67590,-0.00000,-24.55589, 0.00000,476.24342, 8.28221, 0.00000,-0.00000,20.71455,-0.00000, 0.09420,-0.00000, 1.79718, 0.45001,172.74207,1217.64501,939.38263,-6.11792, 0.00000, 0.00000,
 4.70000,2151.19964, 0.00000,14470.96053,-0.00000,-22.51197,-0.00000,477.34617, 9.90856, 0.00000,-0.00000,20.10861,-0.00000, 0.12686,-0.00000, 2.05609, 0.45101,173.68764,1218.90536,945.15114,-6.11792, 0.00000, 0.00000,
 4.80000,2191.64333, 0.00000,14445.51824,-0.00000,-20.53783,-0.00000,478.24180,11.37345, 0.00000,-0.00000,19.40117,-0.00000, 0.17615,-0.00000, 2.29245, 0.45181,174.48378,1220.15337,950.37070,-6.11792, 0.00000, 0.00000,
 4.90000,2232.39821, 0.00000,14420.42466,-0.00000,-18.62656,-0.00000,478.94244,12.69196, 0.00000,-0.00000,18.84840,-0.00000, 0.22198,-0.00000, 2.50788, 0.45243,175.13770,1221.38528,955.09355,-6.11792, 0.00000, 0.00000,
 5.00000,2273.47792, 0.00000,14395.75081,-0.00000,-16.76367,-0.00000,479.42939,13.88690, 0.00000,-0.00000,18.43024,-0.00000, 0.26373,-0.00000, 2.70467, 0.45284,175.63429,1222.59756,959.36696,-6.11007, 0.00000, 0.00000,
 5.10000,2314.89129, 0.00000,14371.56795,-0.00000,-14.99842,-0.00000,479.67798,14.90211, 0.00000,-0.00000,16.42493,-0.00000, 0.30667,-0.00000, 2.92668, 0.45304,175.95420,1223.78666,963.23371,-1.89622, 0.00000, 0.00000,
 5.20000,2356.64175, 0.00000,14347.94360,-0.00000,-13.51407,-0.00000,479.71816,15.58810, 0.00000,-0.00000,13.22031,-0.00000, 0.31753,-0.00000, 2.99900, 0.45303,176.11832,1224.94920,966.73248,-1.22117, 0.00000, 0.00000,
 5.30000,2398.71682, 0.00000,14324.91007,-0.00000,-12.35300,-0.00000,479.61789,15.94096, 0.00000,-0.00000,10.03207,-0.00000, 0.31938,-0.00000, 3.00622, 0.45290,176.17599,1226.08351,969.89831,-1.13162, 0.00000, 0.00000,
 5.40000,2441.09922, 0.00000,14302.47633,-0.00000,-11.49959,-0.00000,479.45616,15.99532,-0.00000,-0.00000, 7.08235,-0.00000, 0.31602, 0.00000, 2.96808, 0.45270,176.18505,1227.18911,972.76286,-1.11974, 0.00000, 0.00000,
 5.50000,2483.77173, 0.00000,14280.63529,-0.00000,-10.92660,-0.00000,479.30121,15.79282,-0.00000,-0.00000, 4.42973,-0.00000, 0.30847, 0.00000, 2.89347, 0.45252,176.19566,1228.26626,975.35482,-1.11816, 0.00000, 0.00000,
 5.60000,2526.71828, 0.00000,14259.36690,-0.00000,-10.60273,-0.00000,479.20803,15.37645,-0.00000,-0.00000, 2.10404,-0.00000, 0.29760, 0.00000, 2.78999, 0.45239,176.24838,1229.31590,977.70012,-1.11795, 0.00000, 0.00000,
 5.70000,2569.92421, 0.00000,14238.64083,-0.00000,-10.49440,-0.00000,479.21556,14.78901,-0.00000,-0.00000, 0.11390,-0.00000, 0.28122, 0.00000, 2.66376, 0.45236,176.37211,1230.33948,979.82223,-1.11793, 0.00000, 0.00000,
 5.80000,2613.37511, 0.00000,14218.41870,-0.00000,-10.57315,-0.00000,479.33050,14.06770,-0.00000,-0.00000,-1.66098,-0.00000, 0.25567, 0.00000, 2.51759, 0.45244,176.57216,1231.33883,981.74240,-1.11792, 0.00000, 0.00000,
 5.90000,2657.05551, 0.00000,14198.65555,-0.00000,-10.82135,-0.00000,479.55887,13.23694,-0.00000,-0.00000,-3.27861,-0.00000, 0.22708, 0.00000, 2.35639, 0.45262,176.85343,1232.31613,983.47984,-1.11792, 0.00000, 0.00000,
 6.00000,2700.95000, 0.00000,14179.30128,-0.00000,-11.22433,-0.00000,479.90409,12.31669, 0.00000,-0.00000,-4.75981,-0.00000, 0.19602, 0.00000, 2.18289, 0.45291,177.21900,1233.27381,985.05194,-1.11792, 0.00000, 0.00000,
 6.10000,2745.04301, 0.00000,14160.30160,-0.00000,-11.76938,-0.00000,480.36284,11.32399, 0.00000,-0.00000,-6.12305,-0.00000, 0.16295,-0.00000, 1.99930, 0.45331,177.66706,1234.21453,986.47444,-1.11792, 0.00000, 0.00000,
 6.20000,2789.31849, 0.00000,14141.59902,-0.00000,-12.44556,-0.00000,480.92623,10.27335, 0.00000,-0.00000,-7.38470,-0.00000, 0.12826,-0.00000, 1.80741, 0.45381,178.19172,1235.14111,987.76156,-1.11792, 0.00000, 0.00000,
 6.30000,2833.75984, 0.00000,14123.13354,-0.00000,-13.24180,-0.00000,481.59332, 9.17781, 0.00000,-0.00000,-8.49442,-0.00000, 0.10362,-0.00000, 1.61318, 0.45440,178.79306,1236.05648,988.92621,-1.11792, 0.00000, 0.00000,
 6.40000,2878.35246, 0.00000,14104.84394,-0.00000,-14.13455,-0.00000,482.37813, 8.06005, 0.00000,-0.00000,-9.31318,-0.00000, 0.08266,-0.00000, 1.42062, 0.45511,179.48229,1236.96368,989.98002,-1.11792, 0.00000, 0.00000,
 6.50000,2923.08241, 0.00000,14086.66950,-0.00000,-15.09542,-0.00000,483.26185, 6.94734, 0.00000,-0.00000,-9.86144,-0.00000, 0.06202,-0.00000, 1.23250, 0.45591,180.24632,1237.86570,990.93354,-1.11792, 0.00000, 0.00000,
 6.60000,2967.93483, 0.00000,14068.55121,-0.00000,-16.09876,-0.00000,484.22260, 5.86285, 0.00000,-0.00000,-10.16718,-0.00000, 0.04200,-0.00000, 1.05194, 0.45679,181.06965,1238.76546,991.79633,-1.11792, 0.00000, 0.00000,
 6.70000,3012.89404, 0.00000,14050.43292,-0.00000,-17.12169,-0.00000,485.23934, 4.82577, 0.00000,-0.00000,-10.25859,-0.00000, 0.02468,-0.00000, 0.88197, 0.45771,181.93727,1239.66574,992.57701,-1.11792, 0.00000, 0.00000,
 6.80000,3057.94466, 0.00000,14032.26207,-0.00000,-18.14519,-0.00000,486.31340, 3.84984, 0.00000,-0.00000,-10.18865,-0.00000, 0.01679,-0.00000, 0.72558, 0.45870,182.85085,1240.56917,993.28340,-1.11792, 0.00000, 0.00000,
 6.90000,3103.07310, 0.00000,14013.98998,-0.00000,-19.15523,-0.00000,487.43808, 2.94384, 0.00000,-0.00000,-9.99295,-0.00000, 0.00943,-0.00000, 0.58145, 0.45972,183.80597,1241.47816,993.92257,-1.11792, 0.00000, 0.00000,
 7.00000,3148.26578, 0.00000,13995.57224,-0.00000,-20.14024,-0.00000,488.59811, 2.11427, 0.00000,-0.00000,-9.69115,-0.00000, 0.00260,-0.00000, 0.45034, 0.46078,184.79172,1242.39494,994.50092,-1.11792, 0.00000, 0.00000,
 7.10000,3193.50917, 0.00000,13976.96889,-0.00000,-21.09056,-0.00000,489.78139, 1.36542, 0.00000,-0.00000,-9.30211,-0.00000,-0.00367,-0.00000, 0.33276, 0.46187,185.79939,1243.32152,995.02422,-1.11792, 0.00000, 0.00000,
 7.20000,3238.79003, 0.00000,13958.14449,-0.00000,-21.99835,-0.00000,490.97891, 0.69965, 0.00000,-0.00000,-8.84371,-0.00000,-0.00937,-0.00000, 0.22896, 0.46296,186.82253,1244.25967,995.49773,-1.11792, 0.00000, 0.00000,
 7.30000,3284.09577, 0.00000,13939.06816,-0.00000,-22.85755,-0.00000,492.18456, 0.11753, 0.00000,-0.00000,-8.33278,-0.00000,-0.01449,-0.00000, 0.13899, 0.46406,187.85678,1245.21096,995.92618,-1.11792, 0.00000, 0.00000,
 7.40000,3329.41472, 0.00000,13919.71325,-0.00000,-23.66446,-0.00000,493.39931,-0.38188, 0.00000,-0.00000,-7.81438,-0.00000,-0.01544,-0.00000, 0.05712, 0.46517,188.90314,1246.17674,996.31385,-1.11792, 0.00000, 0.00000,
 7.50000,3374.73658, 0.00000,13900.05575,-0.00000,-24.42239,-0.00000,494.63056,-0.80521, 0.00000,-0.00000,-7.35317,-0.00000,-0.01538,-0.00000,-0.01412, 0.46630,189.96753,1247.15823,996.66464,-1.11792, 0.00000, 0.00000,
 7.60000,3420.05212, 0.00000,13880.07470,-0.00000,-25.13668,-0.00000,495.87654,-1.16219, 0.00000,-0.00000,-6.93973,-0.00000,-0.01539,-0.00000,-0.07461, 0.46744,191.04888,1248.15652,996.98204,-1.11792, 0.00000, 0.00000,
 7.70000,3465.35307, 0.00000,13859.75252,-0.00000,-25.81163,-0.00000,497.13632,-1.46109, 0.00000,-0.00000,-6.56496,-0.00000,-0.01546,-0.00000,-0.12552, 0.46859,192.14672,1249.17251,997.26924,-1.11792, 0.00000, 0.00000,
 7.80000,3510.63202,-0.00000,13839.07464,-0.00000,-26.45073,-0.00000,498.40975,-1.70893, 0.00000,-0.00000,-6.22194,-0.00000,-0.01558,-0.00000,-0.16788, 0.46975,193.26117,1250.20697,997.52910,-1.11792, 0.00000, 0.00000,
 7.90000,3555.88251,-0.00000,13818.02908,-0.00000,-27.05689,-0.00000,499.69723,-1.91174, 0.00000,-0.00000,-5.90536,-0.00000,-0.01575,-0.00000,-0.20260, 0.47093,194.39277,1251.26053,997.76424,-1.11792, 0.00000, 0.00000,
 8.00000,3601.09890,-0.00000,13796.60621,-0.00000,-27.63255,-0.00000,500.99948,-2.07472, 0.00000,-0.00000,-5.61114,-0.00000,-0.01596,-0.00000,-0.23045, 0.47211,195.54227,1252.33371,997.97700,-1.11792, 0.00000, 0.00000,
 8.10000,3646.27642,-0.00000,13774.79845,-0.00000,-28.17976,-0.00000,502.31736,-2.20244, 0.00000,-0.00000,-5.33616,-0.00000,-0.01620,-0.00000,-0.25214, 0.47332,196.71057,1253.42694,998.16951,-1.11792, 0.00000, 0.00000,
 8.20000,3691.41109,-0.00000,13752.60003,-0.00000,-28.70034,-0.00000,503.65180,-2.29892, 0.00000,-0.00000,-5.07804,-0.00000,-0.01648,-0.00000,-0.26830, 0.47453,197.89861,1254.54053,998.34371,-1.11792, 0.00000, 0.00000,
 8.30000,3736.49973,-0.00000,13730.00682,-0.00000,-29.19587,-0.00000,505.00372,-2.36773, 0.00000,-0.00000,-4.83493,-0.00000,-0.01679,-0.00000,-0.27948, 0.47576,199.10732,1255.67476,998.50132,-1.11792, 0.00000, 0.00000,
 8.40000,3781.53984,-0.00000,13707.01611,-0.00000,-29.66778,-0.00000,506.37396,-2.41207, 0.00000,-0.00000,-4.60546,-0.00000,-0.01712,-0.00000,-0.28619, 0.47701,200.33758,1256.82978,998.64394,-1.11792, 0.00000, 0.00000,
 8.50000,3826.52965,-0.00000,13683.62648,-0.00000,-30.11738,-0.00000,507.76325,-2.43482, 0.00000,-0.00000,-4.38858,-0.00000,-0.01748,-0.00000,-0.28892, 0.47828,201.59017,1258.00572,998.77299,-1.11792, 0.00000, 0.00000,
 8.60000,3871.46799,-0.00000,13659.83760,-0.00000,-30.54589,-0.00000,509.17218,-2.43858, 0.00000,-0.00000,-4.18353,-0.00000,-0.01787,-0.00000,-0.28807, 0.47956,202.86580,1259.20265,998.88975,-1.11792, 0.00000, 0.00000,
 8.70000,3916.35433,-0.00000,13635.65016,-0.00000,-30.95446,-0.00000,510.60122,-2.42573, 0.00000,-0.00000,-3.98973,-0.00000,-0.01827,-0.00000,-0.28406, 0.48086,204.16503,1260.42057,998.99541,-1.11792, 0.00000, 0.00000,
 8.80000,3961.18865,-0.00000,13611.06568,-0.00000,-31.34420,-0.00000,512.05066,-2.39846, 0.00000,-0.00000,-3.80678,-0.00000,-0.01870,-0.00000,-0.27726, 0.48218,205.48834,1261.65945,999.09101,-1.11792, 0.00000, 0.00000,
 8.90000,4005.97147,-0.00000,13586.08647,-0.00000,-31.71617,-0.00000,513.52067,-2.35876, 0.00000,-0.00000,-3.63436,-0.00000,-0.01915,-0.00000,-0.26801, 0.48352,206.83607,1262.91923,999.17751,-1.11792, 0.00000, 0.00000,
 9.00000,4050.70376,-0.00000,13560.71544,-0.00000,-32.07141,-0.00000,515.01127,-2.30848, 0.00000,-0.00000,-3.47225,-0.00000,-0.01961,-0.00000,-0.25663, 0.48487,208.20847,1264.19981,999.25578,-1.11792, 0.00000, 0.00000,
 9.10000,4095.38689,-0.00000,13534.95610,-0.00000,-32.41096,-0.00000,516.52233,-2.24931, 0.00000,-0.00000,-3.32026,-0.00000,-0.02009,-0.00000,-0.24342, 0.48625,209.60566,1265.50105,999.32660,-1.11792, 0.00000, 0.00000,
 9.20000,4140.02261,-0.00000,13508.81240,-0.00000,-32.73580,-0.00000,518.05364,-2.18283, 0.00000,-0.00000,-3.17824,-0.00000,-0.02058,-0.00000,-0.22869, 0.48764,211.02768,1266.82282,999.39068,-1.11792, 0.00000, 0.00000,
 9.30000,4184.61300,-0.00000,13482.28867,-0.00000,-33.04693,-0.00000,519.60484,-2.11048, 0.00000,-0.00000,-3.04604,-0.00000,-0.02109,-0.00000,-0.21268, 0.48905,212.47446,1268.16493,999.44867,-1.11792, 0.00000, 0.00000,
 9.40000,4229.16040,-0.00000,13455.38956,-0.00000,-33.34533,-0.00000,521.17550,-2.03360, 0.00000,-0.00000,-2.92350,-0.00000,-0.02161,-0.00000,-0.19566, 0.49048,213.94587,1269.52721,999.50113,-1.11792, 0.00000, 0.00000,
 9.50000,4273.66740,-0.00000,13428.11997,-0.00000,-33.63195,-0.00000,522.76512,-1.95341, 0.00000,-0.00000,-2.81044,-0.00000,-0.02215,-0.00000,-0.17785, 0.49192,215.44170,1270.90946,999.54861,-1.11792, 0.00000, 0.00000,
 9.60000,4318.13680,-0.00000,13400.48494,-0.00000,-33.90773,-0.00000,524.37311,-1.87103, 0.00000,-0.00000,-2.70664,-0.00000,-0.02269,-0.00000,-0.15948, 0.49338,216.96170,1272.31146,999.59156,-1.11792, 0.00000, 0.00000,
 9.70000,4362.57152,-0.00000,13372.48967,-0.00000,-34.17358,-0.00000,525.99887,-1.78748, 0.00000,-0.00000,-2.61187,-0.00000,-0.02325,-0.00000,-0.14075, 0.49486,218.50555,1273.73301,999.63043,-1.11792, 0.00000, 0.00000,
 9.80000,4406.97462,-0.00000,13344.13940,-0.00000,-34.43039,-0.00000,527.64173,-1.70369, 0.00000,-0.00000,-2.52584,-0.00000,-0.02381,-0.00000,-0.12185, 0.49635,220.07292,1275.17389,999.66560,-1.11792, 0.00000, 0.00000,
 9.90000,4451.34924,-0.00000,13315.43937,-0.00000,-34.67903,-0.00000,529.30102,-1.62047, 0.00000,-0.00000,-2.44825,-0.00000,-0.02439,-0.00000,-0.10295, 0.49785,221.66344,1276.63388,999.69742,-1.11792, 0.00000, 0.00000,
10.00000,4495.69855,-0.00000,13286.39483,-0.00000,-34.92031,-0.00000,530.97605,-1.53857, 0.00000,-0.00000,-2.37874,-0.00000,-0.02497,-0.00000,-0.08421, 0.49937,223.27673,1278.11277,999.72622,-1.11792, 0.00000, 0.00000,
10.10000,4540.02578,-0.00000,13257.01092,-0.00000,-35.15503,-0.00000,532.66614,-1.45863, 0.00000,-0.00000,-2.31694,-0.00000,-0.02556,-0.00000,-0.06576, 0.50090,224.91240,1279.61035,999.75227,-1.11792, 0.00000, 0.00000,
